time,x,z,vx,vz,theta,omega,delta,T_cmd,delta_d
1.7,0.0579061404141019,-0.0947397385618921,-0.397573150712888,0.990216980257008,-0.210283384302722,-2.76061154950619,0.224553866758799,4.37154532581234,0.234038350644634
1.702,0.057112137993021,-0.0927741218980221,-0.397925712115598,0.982419529240095,-0.21567213506239,-2.66548444622505,0.226427272774013,4.40082509118449,0.232429651979657
1.704,0.0563175439303584,-0.0908244026536699,-0.398185416682141,0.974208303386643,-0.220869526417816,-2.56820394624579,0.228106182720918,4.42710407972122,0.230623676140905
1.706,0.0555225629776811,-0.0888913056794088,-0.398349884675582,0.965596140083808,-0.225872219143914,-2.46889099560804,0.229589832566153,4.45033538617948,0.228621819862907
1.708,0.0547273998865564,-0.0869755558258122,-0.398416736358988,0.956595876718745,-0.230676874015596,-2.3676665403514,0.230877458276359,4.47047210531622,0.226425479880188
1.71,0.0539322594085513,-0.0850778779434536,-0.398383591995427,0.947220350678609,-0.235280151807775,-2.26465152651549,0.231968295818179,4.48746901832564,0.224036094542805
1.712,0.0531373462952329,-0.0831989968829064,-0.398248071847964,0.937482399350555,-0.239678713295367,-2.15996690013991,0.232861581158252,4.50131969445921,0.221456059357984
1.714,0.0523428652981683,-0.0813396374947439,-0.398007796179666,0.92739486012174,-0.243869219253283,-2.05373360726429,0.23355655026322,4.5120564910256,0.218688726990119
1.716,0.0515490211689247,-0.0795005246295396,-0.3976603852536,0.916970570379319,-0.247848330456437,-1.94607259392822,0.234052439099724,4.51971345177077,0.215737491719134
1.718,0.0507560186590691,-0.0776823831378669,-0.397203459332831,0.906222367510446,-0.251612707679744,-1.83710480617134,0.234348483634404,4.52432462044066,0.212605747824954
1.72,0.0499640625201687,-0.0758859378702992,-0.396634638680428,0.895163088902278,-0.255159011698116,-1.72695119003323,0.234443919833902,4.52592404078122,0.209296889587503
1.722,0.0491733612591161,-0.0741118626320464,-0.395951961272606,0.88380639734946,-0.258484378085636,-1.61573985612334,0.234338287108389,4.52454575653841,0.205814311286705
1.724,0.0483841384041059,-0.0723606270468644,-0.395155135938182,0.872169257276599,-0.261587841613064,-1.50362757333034,0.234032338642166,4.52022381145818,0.202161407202484
1.726,0.0475966212386579,-0.0706326496931455,-0.394244289219123,0.860269458515793,-0.264468911850327,-1.39077827511273,0.233527131063062,4.51299224928649,0.198341571614764
1.728,0.0468110370462924,-0.0689283491492821,-0.393219547657397,0.84812479089914,-0.267127098367355,-1.277355894929,0.232823720998908,4.50288511376927,0.194358198803469
1.73,0.0460276131105294,-0.0672481439936665,-0.39208103779497,0.835753044258736,-0.269561910734077,-1.16352436623764,0.231923165077534,4.48993797721176,0.190214720520268
1.732,0.0452465767148889,-0.065592452804691,-0.390828886173811,0.823172008426679,-0.271772858520421,-1.04944762249716,0.230826519926771,4.47422156878256,0.18591543036697
1.734,0.0444681551428909,-0.0639616941607481,-0.389463219335884,0.810399473235068,-0.273759451296315,-0.935289597166052,0.229534842174448,4.45584177451364,0.181465483795523
1.736,0.0436925756780555,-0.0623562866402299,-0.387984163823159,0.797453228515998,-0.275521198631688,-0.821214223702802,0.228049188448398,4.43490600899624,0.176870073729619
1.738,0.0429200656039028,-0.060776648821529,-0.386391846177602,0.784351064101568,-0.277057610096469,-0.70738543556591,0.22637061537645,4.4115216868216,0.17213439309295
1.74,0.0421508522039527,-0.0592231992830377,-0.38468639294118,0.771110769823875,-0.278368195260587,-0.593967166213872,0.224500179586434,4.38579622258098,0.16726363480921
1.742,0.0413851587073524,-0.0576962969787077,-0.382868293912292,0.757750168014325,-0.279452989387707,-0.481121273994867,0.222439257035256,4.35783703086561,0.162262991802091
1.744,0.0406231921257574,-0.0561960623647287,-0.380939491915065,0.744287211001551,-0.280314130516444,-0.369001316815823,0.220190500996125,4.32775152626675,0.157137656995286
1.746,0.0398651554164504,-0.05472255627285,-0.378902293030057,0.730739883613497,-0.280954282379152,-0.257758777473351,0.217756884071323,4.29564712337563,0.151892823312488
1.748,0.0391112515367138,-0.0532758395348207,-0.376759003337829,0.717126170678105,-0.281376108708182,-0.147545138764064,0.215141378863133,4.2616312367835,0.146533683677389
1.75,0.0383616834438303,-0.0518559729823899,-0.374511928918938,0.703464057023316,-0.281582273235888,-0.0385118834845752,0.212346957973838,4.22581214089382,0.141065459027601
1.752,0.0376166540950825,-0.0504630174473068,-0.372163375853943,0.689771527477075,-0.281575439694621,0.0691895055685041,0.209376594005721,4.1883178857908,0.135494014620893
1.754,0.036876366447753,-0.0490970337613205,-0.369715650223404,0.676066566867322,-0.281358271816734,0.175407545598562,0.206233259561066,4.14929629723945,0.129825860035185
1.756,0.0361410234591243,-0.0477580827561803,-0.367171058107879,0.662367160022,-0.28093343333458,0.279990753808984,0.202919927242155,4.10889606081697,0.124067532862319
1.758,0.035410828086479,-0.0464462252636354,-0.364531905587926,0.648691291769053,-0.280303587980512,0.382787647403161,0.199439569651271,4.06726586210055,0.118225570694137
1.76,0.0346859832870998,-0.0451615221154347,-0.361800498744106,0.635056946936421,-0.279471399486881,0.483646743584478,0.195795159390698,4.02455438666741,0.112306511122481
1.762,0.0339666827749215,-0.0439039815457127,-0.358979299298986,0.621481375173547,-0.278439935907161,0.582426621717763,0.191989964811966,3.98091032009474,0.106316891739191
1.764,0.0332530832904881,-0.0426734013981443,-0.356071391543178,0.60797888541587,-0.277213882579304,0.679026109813605,0.18802843726359,3.93648234795976,0.10026325013611
1.766,0.032545332330996,-0.0414695269187895,-0.353080015409302,0.594563051420329,-0.275798329162383,0.773354098044029,0.183915323843334,3.89141915583965,0.0941521239050784
1.768,0.0318435773936414,-0.0402921033537083,-0.350008410829979,0.581247446943862,-0.274198365315472,0.865319476581063,0.179655371648961,3.84586942931163,0.0879900506379385
1.77,0.0311479659756206,-0.0391408759489607,-0.346859817737831,0.568045645743409,-0.272419080697642,0.954831135596734,0.175253327778235,3.79998169364677,0.0817835827327945
1.772,0.0304586455741299,-0.0380155899506068,-0.343637476065478,0.554971221575908,-0.270465564967968,1.04179796526307,0.170713939328918,3.75390078707529,0.0755396131317939
1.774,0.0297757636863656,-0.0369159906047066,-0.340344625745541,0.542037748198297,-0.268342907785522,1.1261288557521,0.166041953398774,3.70776786078655,0.0692653753211273
1.776,0.0290994678095241,-0.0358418231573202,-0.336984506710642,0.529258799367515,-0.266056198809377,1.20773269723584,0.161242117085567,3.66172390566376,0.0629681175932482
1.778,0.0284299054408016,-0.0347928328545075,-0.3335603588934,0.516647948840502,-0.263610527698605,1.28651837988633,0.156319177487059,3.61590991259017,0.0566550882406103
1.78,0.0277672240773944,-0.0337687649423286,-0.330075422226437,0.504218770374195,-0.26101098411228,1.3623947938756,0.151277881701013,3.57046687244899,0.0503335355556668
1.782,0.0271115609806895,-0.0327693319355991,-0.326532880242933,0.491983586254393,-0.258262835522894,1.43528341794694,0.146123208917975,3.52553577612346,0.0440107078308714
1.784,0.0264630124688367,-0.0317941154241572,-0.322935690878307,0.479949712882337,-0.255372060656611,1.50515608512882,0.140861066699621,3.4812576144968,0.0376938533586776
1.786,0.0258216646241765,-0.0308426642665966,-0.319286755668534,0.468123215188124,-0.252344816053017,1.57199721702095,0.135497594700408,3.43777337845225,0.0313902204315387
1.788,0.0251876035290494,-0.0299145273215109,-0.315588976149593,0.456510158101854,-0.249187258251696,1.63579123522307,0.130038932574793,3.39522405887303,0.0251070573419084
1.79,0.0245609152657959,-0.029009253447494,-0.311845253857461,0.445116606553627,-0.245905543792232,1.6965225613349,0.124491219977234,3.35374945395657,0.018851612080291
1.792,0.0239416859167564,-0.0281263915031395,-0.308058490328115,0.433948625473541,-0.242505829214209,1.75417561695618,0.118860596562188,3.31346193012702,0.0126311256923638
1.794,0.0233300015642714,-0.0272654903470412,-0.304231587097532,0.423012279791696,-0.238994271057213,1.80873482368663,0.113153201984113,3.27444642203521,0.00645283227897689
1.796,0.0227259482906815,-0.0264260988377928,-0.30036744570169,0.412313634438191,-0.235377025860826,1.86018460312598,0.107375175897467,3.2367866716462,0.000323965639031198
1.798,0.0221296121783271,-0.0256077658339881,-0.296468967676565,0.401858754343125,-0.231660250164634,1.90850937687396,0.101532657956706,3.20056642092502,-0.00574824042857227
1.8,0.0215410793095487,-0.0248100401942206,-0.292539054558135,0.391653704436598,-0.227850100508221,1.9536935665303,0.0956317878162892,3.16586941183672,-0.0117565521249325
1.802,0.0209604278692643,-0.024032464072056,-0.288580430456524,0.381703198545233,-0.223952694848073,1.99573064491485,0.0896788415652825,3.13277938634635,-0.0176937356511485
1.804,0.0203877044527024,-0.0232745528009469,-0.284595109778442,0.372006546081745,-0.21997399680828,2.03465028972791,0.0836806410311893,3.10138008641896,-0.0235525572083193
1.806,0.0198229477576689,-0.0225358150093175,-0.280584929504749,0.362561705355374,-0.215919931429835,2.07049122988995,0.0776441444761219,3.07175525401958,-0.0293257829975438
1.808,0.0192661964819697,-0.0218157593255922,-0.276551726616301,0.35336663467536,-0.21179642375373,2.10329219432137,0.0715763101621929,3.04398863111328,-0.0350061792199211
1.81,0.0187174893234108,-0.0211138943781955,-0.272497338093956,0.344419292350944,-0.207609398820956,2.13309191194264,0.0654840963515147,3.01816210802681,-0.0405865286313375
1.812,0.0181768649797982,-0.0204297287955517,-0.268423600918572,0.335717636691364,-0.203364781672508,2.15992911167418,0.0593744613061996,2.99431498740657,-0.0460599947477887
1.814,0.0176443621489378,-0.0197627712060852,-0.264332352071007,0.327259626005861,-0.199068497349375,2.18384252243642,0.0532543632883602,2.97244398421859,-0.0514201218453793
1.816,0.0171200195286355,-0.0191125302382202,-0.260225428532119,0.319043218603674,-0.194726470892552,2.20487087314981,0.0471307605601088,2.9525439617906,-0.0566604707550017
1.818,0.0166038758166974,-0.0184785145203812,-0.256104667282765,0.311066372794043,-0.19034462734303,2.22305289273479,0.041010611383558,2.93460978345037,-0.0617746023075479
1.82,0.0160959697109293,-0.0178602326809926,-0.251971905303804,0.303327046886208,-0.1859288917418,2.23842731011178,0.03490087402082,2.91863631252562,-0.0667560773339102
1.822,0.0155963355447105,-0.0172572100560282,-0.247828803652393,0.295822208859702,-0.18148502900794,2.25103595634165,0.028808526640621,2.90461841234412,-0.0715984566649806
1.824,0.015104990193713,-0.0166690388116603,-0.243676319690897,0.28854486537523,-0.177018163572856,2.26093307104688,0.0227406270381411,2.89255094623359,-0.0762953011316514
1.826,0.0146219461691821,-0.0160953278216107,-0.239515234857978,0.281487032763792,-0.172533259746042,2.2681759959904,0.0167042529151741,2.8824287775218,-0.0808401715648148
1.828,0.0141472159823631,-0.0155356859596011,-0.235346330592301,0.274640727356385,-0.168035281836988,2.2728220729351,0.0107064819735138,2.87424676953648,-0.0852266287953629
1.83,0.0136808121445014,-0.0149897220993534,-0.231170388332529,0.26799796548401,-0.163529194155186,2.2749286436439,0.00475439191495399,2.86799792025383,-0.089448268642768
1.832,0.0132227471668421,-0.0144570451145893,-0.226988189517326,0.261550763477664,-0.159019961010128,2.27455304987972,-0.00114493955871163,2.86363232456454,-0.0934994916638445
1.834,0.0127730335606307,-0.0139372638790306,-0.222800515585356,0.255291137668346,-0.154512546711306,2.27175263340545,-0.00698443474568924,2.86105717427377,-0.0973755031527492
1.836,0.0123316838371124,-0.0134299872663992,-0.218608147975283,0.249211104387055,-0.150011915568211,2.26658473598402,-0.0127570159441851,2.86017779583513,-0.101071543392219
1.838,0.0118987105075326,-0.0129348241504167,-0.214411868125771,0.243302679964791,-0.145523031890335,2.25910669937834,-0.0184556054524054,2.86089951570222,-0.10458285266499
1.84,0.0114741260831364,-0.012451383404805,-0.210212457475484,0.237557880732551,-0.141050859987169,2.24937586535131,-0.0240731255685563,2.86312766032868,-0.1079046712538
1.842,0.0110579409648866,-0.0119793033591639,-0.206010648158928,0.231968439172809,-0.136600175647502,2.23744931534966,-0.0296026103539296,2.86676755616811,-0.111032239441385
1.844,0.0106501571126151,-0.0115183401666054,-0.20180697509399,0.226524952373936,-0.1321750005773,2.2233830895554,-0.0350375409221586,2.87172452967412,-0.113960797510483
1.846,0.0102507743758713,-0.0110682794361197,-0.197601923894395,0.221217733575777,-0.127779167961826,2.20723296783432,-0.0403715101499621,2.87790390730033,-0.116685585743829
1.848,0.00985979260420448,-0.0106289067766967,-0.193395980173873,0.216037096018176,-0.123416510986345,2.18905473005226,-0.0455981109140588,2.88521101550035,-0.119201844424161
1.85,0.00947721164716391,-0.0102000077973267,-0.189189629546151,0.21097335294098,-0.119090862836118,2.16890415607502,-0.0507109360911675,2.89355004091096,-0.121504871055873
1.852,0.00910303135429893,-0.00978136810699968,-0.184983357624958,0.206016817584032,-0.114806056696408,2.14683702576842,-0.0557035785580071,2.90279895438134,-0.12359127924147
1.854,0.00873725157515886,-0.00937277331470571,-0.180777650024021,0.201157803187179,-0.11056592575248,2.12290911899826,-0.0605696311912963,2.91280951097316,-0.125458998681568
1.856,0.00837987215929302,-0.0089740090294349,-0.176572992357069,0.196386622990265,-0.106374303189595,2.09717621563038,-0.0653026868677538,2.92343232593122,-0.127106016298441
1.858,0.00803089295625072,-0.00858486086017734,-0.172369870237829,0.191693590233136,-0.102235022193017,2.06969409553057,-0.0698963384640986,2.93451801450032,-0.128530319014365
1.86,0.00769031381558128,-0.0082051144159231,-0.168168769280029,0.187069018155636,-0.0981519159480098,2.04051853856466,-0.0743441788570493,2.94591719192525,-0.129729893751611
1.862,0.00735813147302932,-0.00783458234211966,-0.163970324057521,0.182503743345145,-0.094128622318764,2.00970625769085,-0.0786400615202545,2.95748047345082,-0.130702727432454
1.864,0.00703433020912064,-0.00747318543004398,-0.159775764984642,0.17799069577918,-0.090167997885187,1.97731769823693,-0.0827788823150817,2.96905847432182,-0.131446806979169
1.866,0.00671889119057638,-0.00712087150743044,-0.155586471435855,0.173523328782792,-0.0862727039061141,1.94341423862311,-0.0867557976998283,2.98050180978307,-0.131960119314028
1.868,0.00641179558411765,-0.00677758840201338,-0.151403822785621,0.169095095681032,-0.0824454016403812,1.90805725726957,-0.0905659641327914,2.99166109507935,-0.132240651359306
1.87,0.00611302455646557,-0.00644328394152717,-0.147229198408402,0.164699449798952,-0.0786887523468237,1.8713081325965,-0.0942045380722685,3.00238717411746,-0.132286474473512
1.872,0.00582255927434126,-0.00611790595370617,-0.14306397767866,0.160329844461603,-0.0750054172842772,1.8332282430241,-0.0976666759765567,3.01253615002988,-0.132097602048581
1.874,0.00554038090446584,-0.00580140226628472,-0.138909539970856,0.155979732994035,-0.0713980577115774,1.79387896697254,-0.100947534303953,3.02196938517482,-0.131675989509872
1.876,0.00526647061356045,-0.00549372070699723,-0.134767264659451,0.151642568721302,-0.0678693348875602,1.75332168286204,-0.104042269512756,3.03054847057245,-0.131023676718982
1.878,0.00500080956834616,-0.00519480910357798,-0.130638531118908,0.147311804968452,-0.0644219100710604,1.71161776911277,-0.106946038061261,3.03813499724296,-0.130142703537505
1.88,0.00474337893554412,-0.00490461528376136,-0.126524718723687,0.142980895060538,-0.061058444520914,1.66882860414493,-0.109653996407767,3.04459055620652,-0.129035109827038
1.882,0.00449415261188881,-0.00462309784885485,-0.122427476104715,0.138644404381121,-0.0577813580453765,1.6250192733335,-0.112161739752919,3.04977673848334,-0.127702935449175
1.884,0.0042530754141682,-0.00435025849445838,-0.11834952891877,0.134301346547803,-0.0545921046503832,1.58026968987265,-0.114466618266758,3.05355513509357,-0.126148220265513
1.886,0.00402008488918363,-0.00408610968974498,-0.114293872079096,0.129951847236698,-0.051491896891289,1.53466347391135,-0.116566420861672,3.05578733705741,-0.124373004137646
1.888,0.00379511858373643,-0.00383066390388769,-0.110263500498937,0.125596032123916,-0.0484819473234492,1.48828424559857,-0.11845893645005,3.05633493539504,-0.12237932692717
1.89,0.00357811404462795,-0.00358393360605956,-0.106261409091536,0.121234026885571,-0.0455634685022188,1.44121562508327,-0.120141953944281,3.05506160369052,-0.120169340308397
1.892,0.00336900881865953,-0.00334593126543363,-0.102290592770136,0.116865957197775,-0.0427376729829529,1.39354123251442,-0.121613262256754,3.05187891449711,-0.117747767648087
1.894,0.00316774045263249,-0.00311666935118293,-0.0983540464479805,0.112491948736641,-0.0400057733210067,1.34534468804097,-0.122870650299857,3.04674633933726,-0.115121904005454
1.896,0.00297424649334818,-0.00289616033248051,-0.0944547650383131,0.108112127178281,-0.0373689820717352,1.29670961181191,-0.12391190698598,3.03962543229732,-0.112299156252425
1.898,0.00278846448760793,-0.0026844166784994,-0.0905957434543772,0.103726618198807,-0.0348285117904936,1.24771962397619,-0.124734821227511,3.03047774746362,-0.10928693126093
1.9,0.00261033198221309,-0.00248145085841266,-0.0867799766094159,0.0993355474743322,-0.032385575032637,1.19845834468278,-0.125337181936839,3.01926483892249,-0.106092635902895
1.902,0.0024397750167202,-0.00228726274088223,-0.0830106041886907,0.094940232003465,-0.0300410761490877,1.1490122613863,-0.125717410567549,3.00594826076027,-0.102723677050249
1.904,0.00227667360170666,-0.00210180179252569,-0.0792913449655353,0.0905467540747994,-0.0277946866730374,1.09947933076407,-0.125876458738009,2.9904895670633,-0.0991874615749209
1.906,0.0021208962405051,-0.00192500487944956,-0.0756260624853011,0.0861623872994254,-0.025645769933245,1.04996037679904,-0.125815910607783,2.97285031191792,-0.0954913963488377
1.908,0.00197231143644812,-0.00175680886776033,-0.0720186202933398,0.0817944052884331,-0.0235936892584694,1.00055622347417,-0.125537350336435,2.95299204941045,-0.0916428882439279
1.91,0.00183078769286834,-0.0015971506235645,-0.068472881935003,0.0774500816529128,-0.0216378079774694,0.951367694772421,-0.12504236208353,2.93087986553905,-0.0876494873894994
1.912,0.00169619351309838,-0.00144596701296857,-0.0649927109556422,0.0731366900039545,-0.0197774894190041,0.902495614676762,-0.124332530008631,2.90656008027372,-0.0835220388345947
1.914,0.00156839740047085,-0.00130319490207904,-0.0615819709006091,0.0688615039526484,-0.0180120969118322,0.854040807170154,-0.123409438271303,2.88016024755625,-0.0792746825479914
1.916,0.00144726785831837,-0.00116877115700242,-0.0582445253152552,0.0646317971100846,-0.0163409937847128,0.806104096235557,-0.12227467103111,2.85181145324027,-0.0749217017558467
1.918,0.00133267338997355,-0.0010426326438452,-0.0549842377449322,0.0604548430873532,-0.0147635433664046,0.758786305855936,-0.120929812447615,2.82164478317942,-0.0704773796843177
1.92,0.00122448249876901,-0.000924716228713894,-0.0518049717349916,0.0563379154955445,-0.0132791089856667,0.712188260014252,-0.119376446680384,2.78979132322733,-0.0659559995595616
1.922,0.00112255355723258,-0.000814931505192719,-0.0487103446057108,0.0522886908164076,-0.0118867585003193,0.666407019441283,-0.117617042937634,2.75638215923762,-0.0613718446077358
1.924,0.0010267044146729,-0.000713078976776836,-0.0457029887770699,0.0483164570143285,-0.0105843778844284,0.621524591859065,-0.115657610622207,2.72154837706393,-0.0567391980549973
1.926,0.000936742789593834,-0.000618931874439131,-0.0427852904439749,0.0444309049243523,-0.00936955764112132,0.577619221737448,-0.113505044185597,2.68542106255988,-0.0520723431275034
1.928,0.000852476400499254,-0.000532263429152489,-0.0399596358013318,0.040641725381524,-0.00823988827352551,0.534769153546283,-0.111166238079299,2.6481313015791,-0.0473855630514114
1.93,0.000773712965893018,-0.000452846871889798,-0.0372284110440463,0.0369586092208887,-0.00719296028476832,0.493052631755421,-0.108648086754809,2.60981471169595,-0.0426932836951445
1.932,0.000700260204278987,-0.000380455433623942,-0.0345940023670246,0.0333912472774915,-0.00622636417797712,0.452547900834713,-0.105957484663621,2.57071114006142,-0.0380132116992491
1.934,0.000631925834161024,-0.000314862345327808,-0.0320587959651724,0.0299493303863775,-0.0053376904562793,0.41333320525401,-0.103101326257232,2.53116466340317,-0.0333663344763941
1.936,0.000568517574042992,-0.000255840837974282,-0.0296251780333957,0.0266425493825917,-0.00452452962280222,0.375486789483162,-0.100086505987135,2.49152389016958,-0.0287737820815147
1.938,0.000509843142428754,-0.00020316414253625,-0.0272955347666005,0.0234805951011793,-0.00378447218067327,0.339086897992021,-0.0969199183048259,2.45213742880901,-0.0242566845695463
1.94,0.00045571025782217,-0.000156605489986597,-0.0250722523596927,0.0204731583771852,-0.00311510863301982,0.304211775250436,-0.0936084576618001,2.41335388776985,-0.0198361719954239
1.942,0.000405923172554645,-0.000115910713567382,-0.0229571617029801,0.0176290657551152,-0.00251385695665068,0.270929726031672,-0.0901599742897952,2.37552187550046,-0.0155333744140829
1.944,0.000360272274267747,-8.07160555973428e-05,-0.0209498724683788,0.0149536866173175,-0.00197744502310045,0.239269296322651,-0.0865861415415188,2.33899000044923,-0.0113694218804584
1.946,0.000318544484430582,-5.06303606643919e-05,-0.0190494390232065,0.012451526055601,-0.00150242817758514,0.209249092413706,-0.0828995885499212,2.30410687106452,-0.00736544444948568
1.948,0.000280526724512259,-2.526247335644e-05,-0.0172549157347811,0.0101270891617745,-0.0010853617653208,0.180887720595172,-0.0791129444479527,2.27122109579471,-0.00354257217609993
1.95,0.000246005915981888,-4.221238261398e-06,-0.0155653569704207,0.0079848810276469,-0.000722801131523433,0.154203787157383,-0.0752388383685636,2.24068009124187,7.78235807390444e-05
1.952,0.000214768980308575,1.2884500032823e-05,-0.0139798170974429,0.00602940674502705,-0.00041130162140908,0.129215898390674,-0.0712898994447041,2.21280386154308,0.00346882146950683
1.954,0.000186602838961428,2.64458969383122e-05,-0.0124973504831658,0.00426517140572381,-0.000147418580193764,0.105942660585377,-0.0672787568093246,2.1878849983704,0.00659795014611431
1.956,0.000161294413409557,3.68541078671583e-05,-0.0111170114949071,0.00269668010154604,7.22926469064874e-05,0.0844026800318295,-0.0632180395953753,2.16621490154961,0.00943249696244783
1.958,0.00013863062512207,4.45002882314504e-05,-0.0098378544999849,0.00132843792430258,0.000251276714675648,0.0646145630203639,-0.0591203769358065,2.14808497090648,0.0119397492703937
1.96,0.000118398395568074,4.97755934432776e-05,-0.00865893386571695,0.000164949965802308,0.00039297827789769,0.0465969158413149,-0.0549983979635686,2.13378660626677,0.0140869944218383
1.962,0.000100397616191559,5.30387067584439e-05,-0.00757871972409776,-0.000792632609410617,0.000500754184862243,0.0303575077444942,-0.0508663691544115,2.12361120745626,0.015841519768668
1.964,8.44800583360411e-05,5.45184228076137e-05,-0.00659334526582814,-0.00155657434585078,0.000577610057881552,0.0158607598176218,-0.0467451063552844,2.11785017430072,0.0171706126627691
1.966,7.05104633199174e-05,5.44110640651667e-05,-0.00569835944628552,-0.00214249371529744,0.000626463712773519,0.003060256107895,-0.0426570627559365,2.1167949066259,0.0180415604560279
1.968,5.83535724615851e-05,5.29129530054824e-05,-0.00488931122084729,-0.00256600918952988,0.000650232965356045,-0.00809041933748884,-0.0386246915461166,2.1207368042576,0.0184216505003308
1.97,4.78741270794412e-05,5.02204121029404e-05,-0.00416174954489087,-0.00284273924032737,0.000651835631447032,-0.0176376824713325,-0.0346704459155738,2.12996726702156,0.0182781701475641
1.972,3.89368684918832e-05,4.65297638319203e-05,-0.00351122337379366,-0.00298830233946918,0.00063418952686438,-0.0256279492464386,-0.0308167790540571,2.14477769474357,0.0175784067496142
1.974,3.1406538017308e-05,4.20373306668017e-05,-0.00293328166293308,-0.00301831695873458,0.000600212467425992,-0.0321076356156099,-0.0270861441513154,2.16545948724939,0.0162896476583674
1.976,2.5147876974113e-05,3.69394350819641e-05,-0.00242347336768654,-0.00294840156990284,0.000552822268949768,-0.0371231575316491,-0.0235009943970978,2.1923040443648,0.0143791802257101
1.978,2.00256266806953e-05,3.14323995517871e-05,-0.00197734744343145,-0.00279417464475324,0.00049493674725361,-0.0407209309473589,-0.0200837829811533,2.22560276591555,0.0118142918035285
1.98,1.59045284554521e-05,2.57125465506503e-05,-0.00159045284554521,-0.00257125465506503,0.00042947371815542,-0.042947371815542,-0.0168569630932309,2.26564705172743,0.00856226974370905
1.982,1.26493236167806e-05,1.99761985529333e-05,-0.00125833852940523,-0.00229526007261751,0.000359350997473098,-0.0438488960890011,-0.0138429879230795,2.3127283016262,0.00459040139813808
1.984,1.01247534830779e-05,1.44196780330157e-05,-0.000976553450388936,-0.00198180936918993,0.000287486401024545,-0.0434719197205389,-0.0110643106604482,2.36713791543763,-0.000134025881298089
1.986,8.19555937274139e-06,9.2393074652769e-06,-0.000740646563873722,-0.00164652101656158,0.000216797744627664,-0.0418628586629582,-0.00854338449508596,2.42916729298749,-0.0056437247427131
1.988,6.72648260416811e-06,4.63140932409665e-06,-0.000546166825237002,-0.00130501348651171,0.000150202844100355,-0.0390681288690616,-0.00630266261674179,2.49910783410155,-0.0119714078342206
1.99,5.5822644957553e-06,7.92306083854485e-07,-0.000388663189856186,-0.000972905250819603,9.06195152605205e-05,-0.0351341462916518,-0.00436459821516467,2.57725093860558,-0.0191497878039343
1.992,4.62764636590015e-06,-2.08167978107003e-06,-0.000263684613108683,-0.00066581478126453,4.09655739260608e-05,-0.0301073268835315,-0.00275164448010362,2.66388800632535,-0.0272115772999678
1.994,3.72736953299985e-06,-3.79422579629731e-06,-0.000166780050371904,-0.000399360549625763,4.15883591487756e-06,-0.0240340865975035,-0.00148625460130763,2.75931043708662,-0.0361894889704348
1.996,2.7461753154516e-06,-4.14900948744778e-06,-9.34984570232569e-05,-0.000189161027682571,-1.68828829551279e-05,-0.0169608413863705,-0.000590881768525696,2.86380963071518,-0.0461162354634489
1.998,1.54880503165258e-06,-2.94970838014187e-06,-3.93887884401526e-05,-5.08346872142257e-05,-1.92417668660542e-05,-0.00893400720293506,-8.79791715068211e-05,2.97767698703678,-0.0570245294271239
2,0,0,2.16840434497101e-19,0,-5.42101086242752e-20,0,-3.46944695195361e-18,2.97767698703678,-0.0570245294271239
